FID,F1,经度,纬度,WGS84经度,WGS84纬度,
602,大理白族自治州永平县博南镇花桥村,99.458005999999997,25.387896000000001,99.450374999999994,25.384717999999999,白族
603,大理白族自治州永平县杉阳镇杉阳村,99.396437000000006,25.322959999999998,99.388779999999997,25.319745999999999,白族
604,大理白族自治州云龙县宝丰乡宝丰村,99.373767999999998,25.816958000000000,99.366195000000005,25.813679000000000,白族
605,大理白族自治州云龙县检槽乡师井村大村,99.296425999999997,26.156559999999999,99.288921999999999,26.154184000000001,白族
606,大理白族自治州云龙县诺邓镇诺邓古村,99.384159999999994,25.922385999999999,99.376553000000001,25.919266000000000,白族
607,大理白族自治州巍山县永建镇东莲花村,100.209329999999990,25.431749000000000,100.201790000000000,25.428394000000001,白族
608,德宏傣族景颇族自治州陇川县户撒乡曼东村,97.901678000000004,24.472666000000000,97.895083999999997,24.469777000000001,傣族|景颇族
609,昌都地区芒康县纳西民族乡上盐井村,98.615227000000004,29.047180999999998,98.608485999999999,29.044519999999999,纳西族
610,昌都地区左贡县东坝乡军拥村,97.435205999999994,29.861149000000001,97.428145999999998,29.857517999999999,藏族
611,日喀则地区吉隆县贡当乡汝村,84.716341999999997,28.707066000000001,84.707830999999999,28.704425000000001,藏族
612,日喀则地区吉隆县吉隆镇帮兴村,85.335662999999997,28.399512000000001,85.326911999999993,28.396860000000000,
613,林芝地区工布江达县错高乡错高村,94.040111999999993,30.068839000000001,94.032296000000002,30.065776000000000,
1029,南宁市江南区江西镇同新村木村坡,108.146196000000000,22.733183000000000,108.135622000000000,22.729738999999999,
1030,南宁市江南区江西镇同江村三江坡,108.103881000000000,22.835840999999999,108.093236000000000,22.832373000000000,满族
1031,南宁市横县平朗乡笔山村,108.864178999999990,22.704581000000001,108.853845000000010,22.701408000000001,
1032,柳州市三江侗族自治县林溪乡平岩村,109.652111000000000,25.906381000000000,109.641201000000000,25.903721999999998,侗族
1033,桂林市阳朔县高田镇龙潭村,110.461045000000000,24.733625000000000,110.449763000000000,24.730727000000002,苗族
1034,桂林市阳朔县高田镇朗梓村,110.407002000000010,24.710253000000002,110.395842000000000,24.706651999999998,
1035,桂林市阳朔县普益乡留公村,110.591466999999990,24.741633000000000,110.580449000000000,24.739041000000000,
1036,桂林市临桂县会仙镇旧村,110.235703000000000,25.080890000000000,110.224601000000010,25.078050000000001,
1037,桂林市灵川县大圩镇上桥村委会上桥,110.455281000000000,25.227088999999999,110.443955000000000,25.224086000000000,
1038,桂林市灵川县大圩镇廖家村委会毛村,110.404633000000000,25.207077000000002,110.393429000000000,25.203424999999999,
1039,桂林市灵川县青狮潭镇东源村委会新寨村,110.592703000000000,25.136724999999998,110.581667000000000,25.134084000000001,
1040,桂林市灵川县海洋乡大庙塘村委会大桐木湾村,110.587548000000000,25.305546000000000,110.576522999999990,25.302923000000000,壮族|瑶族
1041,桂林市永福县罗锦镇崇山村,110.111034000000000,25.077907000000000,110.099744000000000,25.074919999999999,
1042,桂林市灌阳县文市镇月岭村,111.213770000000000,25.664690000000000,111.202057000000000,25.661667000000001,
1043,桂林市灌阳县水车乡伍家湾村,111.220104000000010,25.637810000000002,111.208416000000000,25.634671999999998,满族|蒙古族
1044,桂林市平乐县张家镇榕津村,110.859705000000010,24.618884000000001,110.848543000000010,24.615874000000002,
1045,防城港市防城区大菉镇那厚村,108.119150000000000,21.857870999999999,108.108608000000000,21.854088000000001,
1046,钦州市灵山县新圩镇萍塘村,109.290601000000000,22.367592999999999,109.279799999999990,22.364559000000000,
1047,钦州市灵山县石塘镇苏村村,109.498652000000010,22.580438999999998,109.487714000000000,22.577611000000001,
1048,钦州市浦北县小江镇平马村,109.565957999999990,22.311876000000002,109.555363000000000,22.308579999999999,壮族
1049,玉林市北流市新圩镇新圩村第五组,110.242076999999990,22.745712999999999,110.231131000000000,22.742792999999999,
1050,贺州市八步区莲塘镇仁化村,111.636492000000000,24.413073000000001,111.624853000000000,24.410108000000001,
1051,贺州市八步区开山镇开山村上莫寨村,111.714219000000000,24.793410999999999,111.702478000000000,24.790071999999999,
1052,贺州市八步区信都镇祉洞村,111.767492000000000,23.996168000000001,111.755674000000000,23.993074000000000,
1053,贺州市钟山县石龙镇松桂村,111.314408000000000,24.403808000000001,111.302591000000010,24.400925999999998,
1054,贺州市钟山县清塘镇英家村英家街,111.098248000000000,24.442658999999999,111.086560000000010,24.439330999999999,
1055,贺州市富川瑶族自治县莲山镇大莲塘村,111.376547000000000,24.766911000000000,111.364682000000000,24.763354000000000,瑶族
1056,贺州市富川瑶族自治县葛坡镇深坡村,111.294499000000000,24.967445999999999,111.282714000000000,24.964566999999999,瑶族
1057,河池市大化瑶族自治县板升乡弄立村二队,107.733886000000000,24.203385999999998,107.723283000000000,24.200282999999999,瑶族
1058,来宾市金秀瑶族县六巷乡下古陈村,110.073714000000000,23.901731000000002,110.062579000000000,23.898211000000000,瑶族
1059,涪陵区大顺乡大田村,107.064606000000000,29.566931000000000,107.053745000000010,29.563293999999999,
1060,酉阳土家族苗族自治县可大乡七分村,109.292264000000000,29.067353000000001,109.281047000000000,29.064382999999999,苗族|土家族
1061,成都市金堂县五凤镇金箱村,104.476597000000000,30.602758000000001,104.467432000000000,30.599546000000000,
1062,自贡市贡井区艾叶镇李家桥社区,105.087322000000000,29.258548999999999,105.077530999999990,29.255419000000000,
1063,自贡市大安区三多寨镇三多寨村,104.876043999999990,29.435483999999999,104.866966000000010,29.432167000000000,
1064,自贡市大安区牛佛镇王爷庙社区,105.039586000000000,29.383244000000001,105.029967000000000,29.380023999999999,
1065,自贡市沿滩区仙市镇仙滩社区,104.887018000000000,29.339966000000000,104.877971000000000,29.336672000000000,
1066,泸州市纳溪区天仙镇观音乐道古村,105.420734999999990,28.667310000000001,105.410576000000010,28.664763000000001,
1067,泸州市泸县方洞镇石牌坊村,105.462176000000000,29.278511000000002,105.452115000000010,29.275176999999999,
1068,泸州市叙永县水潦乡海涯彝族村,105.335570000000000,27.744658000000001,105.325680000000010,27.741955000000001,彝族
1069,泸州市叙永县正东乡灯盏坪古村,105.571026000000000,28.068504000000001,105.561229999999990,28.066189000000001,
1070,泸州市古蔺县太平镇平丰村,106.043394000000010,28.134758999999999,106.033075000000000,28.132287000000002,
1071,泸州市古蔺县二郎镇红军街社区,106.185399000000000,28.149322999999999,106.175184000000000,28.146532000000001,
1072,泸州市古蔺县箭竹乡团结村苗寨,105.597033999999990,28.058765000000001,105.587352000000000,28.056104999999999,苗族|彝族
1073,泸州市古蔺县双沙镇白沙社区,105.763071999999990,27.839331999999999,105.753001000000000,27.836831000000000,
1074,绵阳市北川县青片乡上五村,104.023521000000000,32.027256999999999,104.014641000000000,32.023358999999999,藏族|羌族|撒拉族
1075,绵阳市北川县马槽乡黑水村,104.052678000000000,31.905380999999998,104.043766000000010,31.901194000000000,羌族
1076,绵阳市江油市二郎庙镇青林口村,105.136796000000000,32.021321999999998,105.126932000000000,32.017136000000001,
1077,广元市昭化区柏林沟镇向阳村,105.878528000000000,32.106864000000002,105.868378000000010,32.103315000000002,苗族|彝族
1078,广元市朝天区麻柳乡石板村,105.996705000000010,32.532946000000003,105.986339000000000,32.529235999999997,
1079,南充市南部县石河镇石河场村,106.199372000000000,31.289303000000000,106.189060000000000,31.285181999999999,
1080,宜宾市江安县夕佳山镇五里村,105.119625000000000,28.573097000000001,105.109925000000000,28.570000000000000,
1081,达州市达县石桥镇鲁家坪村,107.116269000000000,31.299078000000002,107.105117000000010,31.295389000000000,
1082,雅安市雨城区望鱼乡望鱼村,103.020112000000000,29.755161999999999,103.011679000000000,29.752127999999999,
1083,雅安市汉源县宜东镇天罡村,102.449545000000000,29.656569999999999,102.441295999999990,29.653267000000000,
1084,雅安市汉源县清溪镇富民村,102.628654000000000,29.579701000000000,102.620806000000000,29.576508000000000,
1085,雅安市石棉县蟹螺藏族乡猛种村猛种堡子,102.173935000000000,29.234573999999999,102.165705000000000,29.231665000000000,藏族
1086,雅安市石棉县蟹螺藏族乡猛种村木耳堡子,102.189241999999990,29.235465999999999,102.181032000000000,29.232647000000000,藏族
1087,巴中市平昌县白衣镇白衣庵居民委员会,107.141002000000000,31.440524000000000,107.129941000000000,31.436456000000000,
1088,阿坝藏族羌族自治州茂县雅都乡四瓦村四组,103.237961000000000,31.870521000000000,103.229393000000000,31.866773999999999,藏族|羌族
1089,阿坝藏族羌族自治州黑水县色尔古乡色尔古村,103.425982000000000,31.949933999999999,103.417118000000000,31.945851999999999,藏族|羌族
1090,阿坝藏族羌族自治州黑水县木苏乡大别窝村,103.269945000000010,31.991845999999999,103.261268000000000,31.988412000000000,藏族|羌族
1091,阿坝藏族羌族自治州黑水县维古乡西苏瓜子村,103.296027000000000,32.022821000000000,103.287405000000010,32.019075000000001,藏族|羌族
1092,阿坝藏族羌族自治州马尔康县卓克基镇西索村,102.317732000000010,31.797091000000002,102.309475000000010,31.793520000000001,藏族|羌族
1093,甘孜藏族自治州炉霍县朱倭乡朱倭村,100.318151000000000,31.639759999999999,100.310419000000000,31.635674000000002,藏族
1094,甘孜藏族自治州炉霍县雅德乡然柳村,100.519604000000000,31.513041999999999,100.511790000000000,31.509564999999998,藏族
1095,甘孜藏族自治州乡城县青德乡仲德村,99.839562000000001,28.850697000000000,99.832068000000007,28.847791999999998,藏族
1096,甘孜藏族自治州乡城县香巴拉镇色尔宫村,99.808565999999999,28.948450000000001,99.800887000000003,28.945812000000000,藏族
1097,甘孜藏族自治州得荣县子庚乡阿称村,99.315023999999994,28.242515000000001,99.307389999999998,28.240235999999999,藏族
1098,甘孜藏族自治州得荣县子庚乡子实村,99.387916000000004,28.232529000000000,99.380212999999998,28.229733000000000,藏族
1099,甘孜藏族自治州得荣县子庚乡子庚村,99.332599999999999,28.251887000000000,99.324980999999994,28.249369000000002,藏族
1100,凉山彝族自治州盐源县泸沽湖镇木垮村,100.910329000000000,27.722235000000001,100.902722000000000,27.719646999999998,彝族
1101,凉山彝族自治州美姑县依果觉乡古拖村,103.141625000000000,28.626615999999999,103.133002000000000,28.624134000000002,彝族
1102,凉山彝族自治州美姑县依果觉乡四季吉村,103.203800000000000,28.616664000000000,103.195415000000000,28.613689000000001,彝族
1103,遵义市湄潭县茅坪镇地关村平顺坝,107.426975000000000,27.492750000000001,107.416020000000000,27.489761999999999,
1104,遵义市湄潭县西河乡石家寨村,107.434454000000000,28.112165999999998,107.423423000000000,28.109369000000001,汉族|苗族|瑶族
1105,遵义市湄潭县抄乐乡群星村石家寨,107.567599000000000,27.661795999999999,107.556898000000000,27.659472000000001,
1106,安顺市普定县马官镇下坝屯村,105.763287000000010,26.246379000000001,105.753310000000000,26.243880000000001,汉族|苗族|布依族|仡佬族
1107,安顺市镇宁布依族苗族自治县城关镇高荡村,105.699924999999990,26.078500999999999,105.690047000000010,26.075775000000000,苗族|布依族
1108,安顺市镇宁布依族苗族自治县扁担山乡革老坟村,105.601242000000000,26.086507999999998,105.591621000000000,26.083670999999999,苗族|布依族
1109,毕节市织金县龙场镇阳光村营上古寨,106.134237000000000,26.747067000000001,106.123924000000000,26.744668999999998,
1110,铜仁市碧江区漾头镇茶园山村,109.293426000000000,27.705442999999999,109.282340000000000,27.702804000000000,
1111,铜仁市江口县桃映镇匀都村委会漆树坪村,109.019882000000000,27.911292000000000,109.008851000000010,27.908923999999999,
1112,铜仁市江口县民和镇龙兴村委会封神懂村,108.820117999999990,27.500624999999999,108.809425000000000,27.497955999999999,回族
1113,铜仁市江口县怒溪镇河口村委会黄岩村,108.864061000000010,27.822680999999999,108.853481000000000,27.819984999999999,满族|苗族|侗族|土家族|仡佬族
1114,铜仁市石阡县花桥镇施场村,108.341010999999990,27.534908999999999,108.330235000000000,27.532056999999998,
1115,铜仁市石阡县五德镇董上村,108.380913000000010,27.433053999999998,108.370133999999990,27.429988999999999,
1116,铜仁市石阡县聚凤仡佬族侗族乡指甲坪村,107.955556000000000,27.414553000000002,107.944871000000010,27.412320999999999,侗族|仡佬族
1117,铜仁市石阡县青阳苗族仡佬族侗族乡青山村,108.464569000000000,27.446330000000000,108.453830999999990,27.443421000000001,苗族|侗族|仡佬族
1118,铜仁市石阡县坪地场仡佬族侗族乡石榴坡村,108.338050999999990,27.593284000000001,108.327287000000000,27.590492000000001,侗族|仡佬族
1119,铜仁市石阡县甘溪乡铺溪村,108.112210000000000,27.414891999999998,108.101348000000000,27.411812000000001,
1120,铜仁市思南县许家坝镇舟水村,108.137024999999990,27.883870000000002,108.126166000000000,27.880794000000002,汉族|苗族|土家族
1121,铜仁市思南县文家店镇龙山村,107.959083000000010,27.626206000000000,107.948380000000000,27.623926000000001,
